"Ind","Obs","S1","S2","Jack1ab","Jack1abP","Jack2ab","Jack2abP","Chao1","Chao1P"
53894,36,3,3,39,39.2708333333333,39,39.2708333333333,36.75,37.0052083333333
53435,44,10,1,54,56.7892561983471,63,66.254132231405,66.5,69.9349173553719
53555,37,6,2,43,44.1307523739956,47,48.235938641344,42,43.1044558071585
53538,28,5,2,33,34.0522959183673,36,37.1479591836735,31.3333333333333,32.3324829931973
53990,50,6,3,56,56.8064,59,59.8496,53.75,54.524
54558,56,9,11,65,66.6788903061224,63,64.6272321428571,59,60.5239158163265
54414,44,10,2,54,56.7892561983471,62,65.202479338843,59,62.047520661157
54439,35,10,7,45,48.6734693877551,48,51.9183673469388,40.625,43.9413265306123
54967,46,8,1,54,55.6332703213611,61,62.8449905482042,60,61.8147448015123
55158,42,5,6,47,47.6660997732426,46,46.6519274376417,43.4285714285714,44.0440557175251
55054,36,1,6,37,37.0285493827161,32,32.0246913580247,36,36.0277777777778
55794,41,5,5,46,46.6841165972635,46,46.6841165972635,42.6666666666667,43.3012095974618
55108,49,5,5,54,54.5622657226156,54,54.5622657226156,50.6666666666667,51.194224628627
54762,41,6,1,47,48.0065437239738,52,53.1136228435455,48.5,49.5386674598453
55306,41,4,7,45,45.4283164782867,42,42.399762046401,41.75,42.1473825104105
54729,32,4,5,36,36.5625,35,35.546875,33,33.515625
54879,64,11,8,75,77.215576171875,78,80.30419921875,70.1111111111111,72.1822645399306
55225,55,6,8,61,61.7259504132231,59,59.7021487603306,56.6666666666667,57.3410468319559
54533,41,8,6,49,50.8655562165378,51,52.9417013682332,45,46.7132659131469
54640,42,3,8,45,45.2295918367347,40,40.2040816326531,42.3333333333333,42.5493197278912
55244,45,3,5,48,48.2133333333333,46,46.2044444444444,45.5,45.7022222222222
54603,26,6,1,32,33.7041420118343,37,38.9704142011834,33.5,35.2840236686391
54626,28,6,1,34,35.5612244897959,39,40.7908163265306,35.5,37.1301020408163
54974,54,2,9,56,56.076817558299,49,49.0672153635117,54.1,54.1742112482853
54609,35,12,4,47,52.5248979591837,55,61.465306122449,48.2,53.8659591836735
55028,38,7,5,45,46.5270083102493,47,48.5948753462604,41.5,42.9082409972299
54946,32,5,4,37,37.9033203125,38,38.927734375,34,34.830078125
54513,30,6,2,36,37.44,40,41.6,35,36.4
54923,38,6,4,44,45.0969529085873,46,47.1468144044321,41,42.0221606648199
54685,25,5,3,30,31.2,32,33.28,27.5,28.6
54407,41,9,8,50,52.4092801903629,51,53.4574657941701,45,47.1683521713266
54774,49,9,4,58,59.9566847147022,63,65.1253644314869,56.2,58.0959600166597
55343,46,9,3,55,57.1053875236295,61,63.3350661625709,55,57.1053875236295
55021,38,8,4,46,48.0387811634349,50,52.2160664819945,43.6,45.5324099722992
55049,33,5,6,38,38.8723599632691,37,37.8494031221304,34.4285714285714,35.2189426734881
55377,25,3,3,28,28.4032,28,28.4032,25.75,26.1208
55181,24,8,4,32,35.5555555555556,36,40,29.6,32.8888888888889
55440,26,4,2,30,30.7100591715976,32,32.7573964497041,28,28.6627218934911
55314,21,1,4,22,22.0498866213152,19,19.0430839002268,21,21.047619047619
55605,27,5,5,32,33.0973936899863,32,33.0973936899863,28.6666666666667,29.649748513946
55400,29,7,5,36,38.0975029726516,38,40.2140309155767,32.5,34.3935790725327
55475,28,5,2,33,34.0522959183673,36,37.1479591836735,31.3333333333333,32.3324829931973
55540,22,3,2,25,25.4648760330579,26,26.4834710743802,23,23.4276859504132
55490,48,10,10,58,60.5173611111111,58,60.5173611111111,52.0909090909091,54.3517992424242
55162,24,5,4,29,30.2586805555556,30,31.3020833333333,26,27.1284722222222
55240,17,2,3,19,19.2629757785467,18,18.2491349480969,17.25,17.4887543252595
55105,13,3,2,16,16.8520710059172,17,17.905325443787,14,14.7455621301775
55261,22,3,3,25,25.4648760330579,25,25.4648760330579,22.75,23.1730371900826
55317,22,0,2,22,22,20,20,22,22
55189,22,4,3,26,26.8595041322314,27,27.8925619834711,23.5,24.2768595041322
55549,28,6,5,34,35.5612244897959,35,36.6071428571429,30.5,31.9005102040816
56125,27,3,7,30,30.3703703703704,26,26.320987654321,27.375,27.712962962963
55326,11,3,0,14,15.0413223140496,17,18.2644628099174,14,15.0413223140496
55222,16,2,3,18,18.28125,17,17.265625,16.25,16.50390625
55721,40,8,2,48,49.92,54,56.16,49.3333333333333,51.3066666666667
56471,45,5,8,50,50.6172839506173,47,47.5802469135802,46.1111111111111,46.6803840877915
56815,48,7,5,55,56.1697048611111,57,58.2122395833333,51.5,52.5952690972222
56463,54,11,10,65,67.6971879286694,66,68.738683127572,59,61.4482167352538
56623,61,11,6,72,74.3413061005106,77,79.503896801935,68.8571428571429,71.0962490881868
56666,54,13,4,67,70.8830589849108,76,80.4046639231824,69.6,73.6337448559671
56770,60,12,5,72,74.88,79,82.16,71,73.84
56971,60,6,7,66,66.66,65,65.65,61.875,62.49375
56664,57,7,3,64,64.9652200677131,68,69.0255463219452,62.25,63.1888273314866
56555,50,5,7,55,55.55,53,53.53,51.25,51.7625
56835,64,10,7,74,75.806640625,77,78.8798828125,69.625,71.3248291015625
56516,49,6,6,55,55.8246563931695,55,55.8246563931695,51.1428571428571,51.9096804902719
56510,46,8,5,54,55.6332703213611,57,58.7240075614367,50.6666666666667,52.1991178323882
56733,59,14,5,73,77.1103131284114,82,86.6170640620511,74.1666666666667,78.3426697309202
56724,67,15,1,82,86.1100467810203,96,100.811762085097,119.5,125.489641345511
56538,53,10,8,63,65.2427910288359,65,67.313990744037,58,60.064791740833
56723,55,13,10,68,71.7990082644628,71,74.9666115702479,62.0909090909091,65.5597896318558
56321,32,9,9,41,44.2431640625,41,44.2431640625,35.6,38.416015625
57379,24,4,2,28,28.7777777777778,30,30.8333333333333,26,26.7222222222222
57432,26,3,3,29,29.3860946745562,29,29.3860946745562,26.75,27.1061390532544
57574,34,3,3,37,37.288062283737,37,37.288062283737,34.75,35.020544982699
57461,22,2,1,24,24.198347107438,25,25.2066115702479,22.5,22.6859504132231
57312,35,6,9,41,42.2048979591837,38,39.1167346938775,36.5,37.5726530612245
57397,33,5,5,38,38.8723599632691,38,38.8723599632691,34.6666666666667,35.4625038261402
57563,33,6,2,39,40.2892561983471,43,44.4214876033058,38,39.2561983471074
57576,43,5,5,48,48.6489994591671,48,48.6489994591671,44.6666666666667,45.2705967189472
57732,36,2,2,38,38.1172839506173,38,38.1172839506173,36.3333333333333,36.4454732510288
57388,30,2,1,32,32.1422222222222,33,33.1466666666667,30.5,30.6355555555556
57473,33,6,3,39,40.2892561983471,42,43.3884297520661,36.75,37.9648760330578
57396,33,10,2,43,46.9485766758494,51,55.6831955922865,48,52.4077134986226
57420,25,2,0,27,27.1728,29,29.1856,26,26.1664
57366,31,6,1,37,38.3860561914672,42,43.573361082206,38.5,39.9422476586889
57283,21,3,3,24,24.4897959183673,24,24.4897959183673,21.75,22.1938775510204
57261,23,3,1,26,26.4423440453686,28,28.476370510397,24.5,24.9168241965974
57548,46,12,4,58,61.9470699432892,66,70.4914933837429,59.2,63.2287334593573
58313,53,13,9,66,69.9708081167675,70,74.2114631541474,60.8,64.4579565681737
58642,67,12,7,79,81.534194698151,84,86.6945867676543,75.25,77.6639006460236
58590,59,9,7,68,69.5823039356507,70,71.6288422866992,63.5,64.9775926457914
58459,55,14,5,69,73.4707438016529,78,83.0538842975207,70.1666666666667,74.7130027548209
58597,72,11,10,83,84.9373070987654,84,85.9606481481481,77,78.7972608024691
58562,61,13,3,74,77.360924482666,84,87.81510346681,80.5,84.1561408223596
58665,57,4,5,61,61.3004001231148,60,60.2954755309326,58,58.2856263465682
58354,56,16,9,72,77.8775510204082,79,85.4489795918367,68,73.5510204081633
58487,62,13,9,75,78.2973465140479,79,82.4732049947971,69.8,72.8687304890739
58402,58,14,10,72,76.1950059453032,76,80.4280618311534,66.2727272727273,70.1340395632905
58490,57,14,8,71,75.2831640504771,77,81.6451215758695,67.1111111111111,71.1596730617968
58648,64,13,4,77,80.177001953125,86,89.54833984375,79.6,82.88427734375
58657,61,11,9,72,74.3413061005106,74,76.4063423810804,66.5,68.6624563289438
58398,51,7,8,58,59.0926566705113,57,58.0738177623991,53.3333333333333,54.3380750993208
58364,58,12,13,70,72.9964328180737,69,71.9536266349584,62.7142857142857,65.3988449125191
58583,64,12,3,76,78.671875,85,87.98828125,80.5,83.330078125
58597,54,12,2,66,69.2592592592593,76,79.7530864197531,76,79.7530864197531
58652,63,12,4,75,77.7210884353741,83,86.0113378684807,76.2,78.9646258503401
58849,59,5,8,64,64.4596380350474,61,61.4380925021546,60.1111111111111,60.5428197516678
58329,51,12,7,63,66.4878892733564,68,71.7647058823529,59.25,62.530276816609
58909,63,9,6,72,73.469387755102,75,76.530612244898,68.1428571428571,69.533527696793
58490,51,14,6,65,69.8981161091888,73,78.5009611687812,64,68.8227604767397
59630,46,2,3,48,48.0907372400756,47,47.0888468809074,46.25,46.3374291115312
59490,43,7,7,50,51.3250405624662,50,51.3250405624662,45.625,46.8340995132504
59530,45,9,1,54,56.16,62,64.48,63,65.52
59626,45,7,2,52,53.2582716049383,57,58.3792592592593,52,53.2582716049383
59454,47,7,7,54,55.1978270710729,54,55.1978270710729,49.625,50.7257808963332
60374,52,8,3,60,61.4201183431953,65,66.5384615384615,59,60.396449704142
59430,43,9,3,52,54.2779881016766,58,60.5408328826393,52,54.2779881016766
59423,61,11,8,72,74.3413061005106,75,77.4388605213652,67.1111111111111,69.2934396368957
59712,49,8,3,57,58.5193669304456,62,63.6526447313619,56,57.4927113702624
59644,62,12,7,74,76.7721123829345,79,81.9594172736733,70.25,72.8816337148803
59781,48,6,8,54,54.84375,52,52.8125,49.6666666666667,50.4427083333333
59349,39,6,9,45,46.0650887573964,42,42.9940828402367,40.5,41.4585798816568
59258,44,16,5,60,67.9338842975207,71,80.3884297520661,64,72.4628099173554
60852,52,8,6,60,61.4201183431953,62,63.4674556213018,56,57.3254437869822
59900,55,10,3,65,67.1487603305785,72,74.3801652892562,66.25,68.4400826446281
59824,47,6,3,53,53.8637392485287,56,56.9126301493889,50.75,51.5770710728837
60051,62,11,5,73,75.297866805411,79,81.4867325702393,71.1666666666667,73.4068244883802
60659,57,10,10,67,69.0621729763004,67,69.0621729763004,61.0909090909091,62.9712079241165
60195,22,2,4,24,24.198347107438,22,22.1818181818182,22.2,22.3834710743802
60769,73,14,8,87,90.1998498780259,93,96.4205291799587,83.1111111111111,86.1679281082546
60673,69,8,8,77,78.0350766645663,77,78.0350766645663,72.1111111111111,73.0804686223716
60706,31,7,3,38,39.9375650364204,42,44.1415192507804,36.25,38.0983350676379
60772,29,9,3,38,41.6599286563615,44,48.2378121284185,38,41.6599286563615
60366,30,8,2,38,40.7022222222222,44,47.1288888888889,39.3333333333333,42.1303703703704
60308,46,9,9,55,57.1053875236295,55,57.1053875236295,49.6,51.4986767485822
60784,61,10,8,71,72.9080892233271,73,74.9618382155335,66,67.7737167428111
60634,42,9,2,51,53.3418367346939,58,60.6632653061224,54,56.4795918367347
60494,34,8,5,42,44.3252595155709,45,47.4913494809689,38.6666666666667,40.8073817762399
60430,26,2,5,28,28.1656804733728,25,25.1479289940828,26.1666666666667,26.3214990138067
60315,32,11,2,43,48.0810546875,52,58.14453125,50.3333333333333,56.2809244791667
60243,37,11,10,48,52.2425127830533,49,53.3308984660336,42,45.7121986851717
60393,46,6,8,52,52.8846880907372,50,50.8506616257089,47.6666666666667,48.4776307498425
60449,32,8,5,40,42.5,43,45.6875,36.6666666666667,38.9583333333333
60301,23,7,2,30,32.7788279773157,35,38.241965973535,30,32.7788279773157
60592,37,5,2,42,42.7669831994156,45,45.8217677136596,40.3333333333333,41.0698806915023
60704,51,10,8,61,63.3452518262207,63,65.4221453287197,56,58.1530180699731
60212,23,4,4,27,27.8166351606805,27,27.8166351606805,24.2,24.9319470699433
60315,32,7,6,39,40.8662109375,40,41.9140625,35,36.6748046875
60226,15,1,3,16,16.0711111111111,14,14.0622222222222,15,15.0666666666667
60387,37,8,7,45,47.1037253469686,46,48.1504747991234,40.5,42.3933528122717
60566,22,3,2,25,25.4648760330579,26,26.4834710743802,23,23.4276859504132
60468,47,5,5,52,52.5885015844273,52,52.5885015844273,48.6666666666667,49.2174437905538
60651,49,3,3,52,52.1949187838401,52,52.1949187838401,49.75,49.9364847980008
60747,76,14,5,90,93.0540166204986,99,102.359418282548,91.1666666666667,94.2602723915051
60356,27,6,6,33,34.6296296296296,33,34.6296296296296,29.1428571428571,30.5820105820106
60313,32,9,7,41,44.2431640625,43,46.4013671875,36.5,39.38720703125
60542,29,6,2,35,36.4982164090369,39,40.6694411414982,34,35.4554102259215
60611,30,4,4,34,34.6044444444444,34,34.6044444444444,31.2,31.7546666666667
60479,50,7,8,57,58.1172,56,57.0976,52.3333333333333,53.3590666666667
60271,42,16,7,58,66.4172335600907,67,76.7233560090703,57,65.2721088435374
60707,44,7,4,51,52.290805785124,54,55.3667355371901,48.2,49.4199380165289
60681,43,7,8,50,51.3250405624662,49,50.2985397512169,45.3333333333333,46.5347034433027
60560,31,7,3,38,39.9375650364204,42,44.1415192507804,36.25,38.0983350676379
60240,17,0,5,17,17,12,12,17,17
60852,55,11,5,66,68.64,72,74.88,64.1666666666667,66.7333333333333
60402,56,9,4,65,66.6788903061224,70,71.8080357142857,63.2,64.8323979591837
60604,59,14,6,73,77.1103131284114,81,85.5607584027578,72,76.0540074691181
60250,29,8,6,37,39.8156956004756,39,41.9678953626635,33,35.5112960760999
60864,30,2,3,32,32.1422222222222,31,31.1377777777778,30.25,30.3844444444444
60386,34,7,4,41,42.7378892733564,44,45.8650519031142,38.2,39.8192041522491
60382,34,5,3,39,39.8434256055363,41,41.886678200692,36.5,37.2893598615917
60439,48,10,6,58,60.5173611111111,62,64.6909722222222,54.4285714285714,56.7909226190476
60647,45,11,6,56,59.3461728395062,61,64.6449382716049,52.8571428571429,56.0155202821869
60729,30,7,3,37,39.0144444444445,41,43.2322222222222,35.25,37.1691666666667
60278,21,7,2,28,31.1111111111111,33,36.6666666666667,28,31.1111111111111
60229,22,6,5,28,30.0826446280992,29,31.1570247933884,24.5,26.3223140495868
60415,49,12,5,61,64.658475635152,68,72.0783007080383,60,63.5985006247397
60466,33,9,3,42,45.1239669421488,48,51.5702479338843,42,45.1239669421488
60402,22,5,1,27,28.3946280991736,31,32.6012396694215,27,28.3946280991736
60759,45,7,9,52,53.2582716049383,50,51.2098765432099,47.1,48.2397037037037
60783,68,10,8,78,79.6868512110727,80,81.7301038062284,73,74.5787197231834
60769,32,6,4,38,39.3359375,40,41.40625,35,36.23046875
60384,35,13,4,48,54.6220408163265,57,64.8636734693878,50.6,57.5807346938776
60455,23,2,2,25,25.1890359168242,25,25.1890359168242,23.3333333333333,23.5097668557026
60636,44,8,4,52,53.7190082644628,56,57.8512396694215,49.6,51.2396694214876
60330,13,4,2,17,18.6094674556213,19,20.7988165680473,15,16.4201183431953
61840,68,10,4,78,79.6868512110727,84,85.8166089965398,77,78.6652249134948
61591,50,9,6,59,60.9116,62,64.0088,55.1428571428571,56.9294857142857
61587,64,12,6,76,78.671875,82,84.8828125,73.4285714285714,76.0100446428571
61645,60,14,6,74,78.0288888888889,82,86.4644444444445,73,76.9744444444444
61652,60,5,5,65,65.4513888888889,65,65.4513888888889,61.6666666666667,62.0949074074074
61615,65,14,10,79,82.6648520710059,83,86.8504142011834,73.2727272727273,76.6718881118881
62008,71,12,8,83,85.3709581432256,87,89.4852211862726,78.3333333333333,80.570984593004
61532,59,13,6,72,75.4955472565355,79,82.8353921286987,70.1428571428571,73.5482414741248
61664,45,5,5,50,50.6172839506173,50,50.6172839506173,46.6666666666667,47.2427983539095
61662,63,11,9,74,76.2559838750315,76,78.3169564121945,68.5,70.5883093978332
61544,65,8,7,73,74.105798816568,74,75.1209467455621,68.5,69.5376331360947
61736,74,14,6,88,91.1497443389335,96,99.436084733382,87,90.1139517896275
61624,55,9,5,64,65.7137190082645,68,69.820826446281,61,62.6333884297521
61856,59,12,5,71,73.9370870439529,78,81.2266590060327,70,72.8957196207986
61788,68,15,9,83,87.0387110726644,89,93.3306660899654,78.5,82.3197448096886
61745,62,8,11,70,71.165452653486,67,68.1155046826223,64.3333333333333,65.4044398196323
61524,77,17,10,94,98.5818856468207,101,105.923089897116,89.3636363636364,93.7195295849369
61512,53,13,7,66,69.9708081167675,72,76.3317906728373,62.75,66.5252758988964
61844,70,8,11,78,79.0187755102041,75,75.9795918367347,72.3333333333333,73.2780952380952
61807,64,12,8,76,78.671875,80,82.8125,71.3333333333333,73.8411458333333
61630,66,14,8,80,83.5996326905418,86,89.8696051423324,76.1111111111111,79.5357616569738
61729,64,14,6,78,81.732421875,86,90.115234375,77,80.6845703125
62844,62,6,7,68,68.636836628512,67,67.627471383975,63.875,64.4732049947971
61780,49,7,3,56,57.1428571428571,60,61.2244897959184,54.25,55.3571428571429
62300,71,6,6,77,77.5498908946638,77,77.5498908946638,73.1428571428571,73.6652024825006
62656,71,9,5,80,81.2854592342789,84,85.3497321959929,77,78.2372545129935
62029,69,11,3,80,82.033186305398,88,90.2365049359378,82.75,84.8530770846461
61979,55,9,1,64,65.7137190082645,72,73.9279338842975,73,74.9547107438017
61872,51,10,7,61,63.3452518262207,64,66.4605920799692,56.625,58.802047289504
61750,61,12,11,73,75.8250470303682,74,76.8637463047568,66.5,69.0735017468422
61808,49,8,5,57,58.5193669304456,60,61.5993336109954,53.6666666666667,55.0971817298348
62075,62,13,9,75,78.2973465140479,79,82.4732049947971,69.8,72.8687304890739
61755,63,13,10,76,79.236079617032,79,82.3638196019148,70.0909090909091,73.0753796468082
61663,60,8,10,68,69.2088888888889,66,67.1733333333333,62.5454545454545,63.6573737373737
61524,56,13,8,69,72.718431122449,74,77.9878826530612,64.6666666666667,68.1515731292517
61945,50,8,6,58,59.4848,60,61.536,54,55.3824
61922,54,13,4,67,70.8830589849108,76,80.4046639231824,69.6,73.6337448559671
61964,58,11,5,69,71.4818668252081,75,77.6976813317479,67.1666666666667,69.582590170432
61981,49,6,6,55,55.8246563931695,55,55.8246563931695,51.1428571428571,51.9096804902719
61522,40,8,6,48,49.92,50,52,44,45.76
61753,44,7,3,51,52.290805785124,55,56.3920454545455,49.25,50.4965134297521
61706,49,9,6,58,59.9566847147022,61,63.057892544773,54.1428571428571,55.9694175046112
61995,59,4,5,63,63.2895719620799,62,62.2849755817294,60,60.2757828210284
61847,58,11,4,69,71.4818668252081,76,78.7336504161712,69,71.4818668252081
61599,49,4,6,53,53.3531861724282,51,51.3398583923365,49.8571428571429,50.1893853751413
61690,48,6,11,54,54.84375,49,49.765625,49.25,50.01953125
61634,61,8,11,69,70.1867777479172,66,67.1351787153991,63.3333333333333,64.4226462420496
61752,48,10,4,58,60.5173611111111,64,66.7777777777778,57,59.4739583333333
61601,62,11,7,73,75.297866805411,77,79.4237773152966,68.875,71.0430215920916
61535,58,14,6,72,76.1950059453032,80,84.6611177170036,71,75.1367419738407
61444,46,6,6,52,52.8846880907372,52,52.8846880907372,48.1428571428571,48.9619227653254
61473,46,7,7,53,54.2273156899811,53,54.2273156899811,48.625,49.7510042533081
61836,64,14,5,78,81.732421875,87,91.1630859375,79.1666666666667,82.9549153645833
61719,62,5,5,67,67.4357440166493,67,67.4357440166493,63.6666666666667,64.0807318765175
61622,50,9,8,59,60.9116,60,61.944,54,55.7496
61870,49,8,7,57,58.5193669304456,58,59.5460224906289,52.5,53.899416909621
61412,45,10,9,55,57.7160493827161,56,58.7654320987654,49.5,51.9444444444444
61469,57,10,8,67,69.0621729763004,69,71.123730378578,62,63.9082794706063
61507,48,5,5,53,53.5750868055556,53,53.5750868055556,49.6666666666667,50.2055844907407
62069,66,10,8,76,77.7447199265381,78,79.7906336088154,71,72.6299357208448
61823,45,2,5,47,47.0928395061728,44,44.0869135802469,45.1666666666667,45.2558847736626
62135,75,8,4,83,83.9443555555555,87,87.9898666666667,80.6,81.5170488888889
61789,56,12,9,68,71.1224489795918,71,74.2602040816327,62.6,65.4744897959184
61907,58,12,7,70,72.9964328180737,75,78.2104637336504,66.25,69.0859096313912
62111,71,8,6,79,80.0029756000793,81,82.0283673874231,75,75.9521920253918
61657,52,8,6,60,61.4201183431953,62,63.4674556213018,56,57.3254437869822
61571,64,12,12,76,78.671875,76,78.671875,69.0769230769231,71.5054086538462
61905,73,13,9,86,88.7273409645337,90,92.8541940326515,80.8,83.3624319759805
61867,44,7,9,51,52.290805785124,49,50.2401859504132,46.1,47.2667871900826
61500,49,14,13,63,68.1428571428572,64,69.2244897959184,55.5,60.030612244898
62175,63,9,9,72,73.469387755102,72,73.469387755102,66.6,67.9591836734694
61563,48,10,6,58,60.5173611111111,62,64.6909722222222,54.4285714285714,56.7909226190476
61721,45,10,3,55,57.7160493827161,62,65.0617283950617,56.25,59.0277777777778
63742,57,5,5,62,62.4770698676516,62,62.4770698676516,58.6666666666667,59.1180876167026
63901,43,7,3,50,51.3250405624662,54,55.4310438074635,48.25,49.5286641427799
63329,51,9,12,60,61.8685121107266,57,58.7750865051903,53.7692307692308,55.4437050838435
63353,45,9,4,54,56.16,59,61.36,52.2,54.288
64357,68,10,3,78,79.6868512110727,85,86.8382352941177,79.25,80.963884083045
63950,54,11,2,65,67.6971879286694,74,77.0706447187929,72.3333333333333,75.3348193872885
63744,47,5,1,52,52.5885015844273,56,56.6337709370756,52,52.5885015844273
63364,45,9,3,54,56.16,60,62.4,54,56.16
63633,53,1,6,54,54.0192239231043,49,49.0174439302243,53,53.0188679245283
64080,66,5,8,71,71.4074839302112,68,68.3902662993572,67.1111111111111,67.4962758902153
63711,70,10,6,80,81.6326530612245,84,85.7142857142857,76.4285714285714,77.9883381924198
63669,55,7,4,62,63.0042975206612,65,66.0528925619835,59.2,60.1589421487603
63598,45,6,5,51,51.9066666666667,52,52.9244444444444,47.5,48.3444444444444
63328,48,12,8,60,63.75,64,68,55.3333333333333,58.7916666666667
64266,66,6,1,72,72.595041322314,77,77.6363636363636,73.5,74.1074380165289
63856,53,8,7,61,62.3898184407262,62,63.4126023495906,56.5,57.7872908508366
63744,51,5,7,56,56.5382545174933,54,54.5190311418685,52.25,52.7522106881968
63785,60,5,7,65,65.4513888888889,63,63.4375,61.25,61.6753472222222
63865,50,12,3,62,65.5712,71,75.0896,66.5,70.3304
63557,50,9,7,59,60.9116,61,62.9764,54.5,56.2658
63969,57,4,1,61,61.3004001231148,64,64.3151738996614,60,60.2954755309326
63816,61,9,2,70,71.5237839290513,77,78.6761623219565,73,74.5890889545821
64440,58,5,8,63,63.468192627824,60,60.4458977407848,59.1111111111111,59.5504029594398
63633,36,4,8,40,40.4938271604938,36,36.4444444444444,36.6666666666667,37.119341563786
64028,62,12,11,74,76.7721123829345,75,77.8095733610822,67.5,70.028616024974
63692,57,3,12,60,60.1662049861496,51,51.1412742382271,57.2307692307692,57.3893032175581
63904,52,9,3,61,62.8272928994083,67,69.0070266272189,61,62.8272928994083
63714,42,9,6,51,53.3418367346939,54,56.4795918367347,47.1428571428571,49.3075801749271
63794,55,12,7,67,70.1894214876033,72,75.4274380165289,63.25,66.2609090909091
63667,49,9,8,58,59.9566847147022,59,60.9904206580591,53,54.7880049979175
63492,43,12,8,55,59.283396430503,59,63.5949161709032,50.3333333333333,54.2532900667027
64137,69,9,9,78,79.3270321361059,78,79.3270321361059,72.6,73.8351606805293
63895,47,3,6,50,50.2037120869172,47,47.1914893617021,47.4285714285714,47.6218068938757
64001,55,5,3,60,60.495867768595,62,62.5123966942149,57.5,57.9752066115702
64280,60,8,2,68,69.2088888888889,74,75.3155555555555,69.3333333333333,70.5659259259259
64347,59,6,10,65,65.6722206262568,61,61.6308532031026,60.3636363636364,60.9879083857826
64027,57,9,7,66,67.6454293628809,68,69.6952908587258,61.5,63.0332409972299
64031,56,7,4,63,63.984375,66,67.03125,60.2,61.140625
63621,41,10,5,51,54.0339083878644,56,59.3313503866746,48.5,51.3851873884593
63665,52,14,5,66,70.7840236686391,75,80.4363905325444,67.1666666666667,72.0352564102564
63974,50,6,8,56,56.8064,54,54.7776,51.6666666666667,52.4106666666667
64047,56,8,10,64,65.3061224489796,62,63.265306122449,58.5454545454545,59.7402597402597
63984,53,8,5,61,62.3898184407262,64,65.4581701673193,57.6666666666667,58.9805387445117
64005,51,6,4,57,57.7889273356401,59,59.8166089965398,54,54.7474048442907
63954,53,5,3,58,58.5161979352083,60,60.5339978640085,55.5,55.9939480242079
64082,56,4,5,60,60.3061224489796,59,59.3010204081633,57,57.2908163265306
64038,49,5,7,54,54.5622657226156,52,52.5414410662224,50.25,50.7732194918784
65097,35,2,3,37,37.1208163265306,36,36.1175510204082,35.25,35.3651020408163
64726,48,6,8,54,54.84375,52,52.8125,49.6666666666667,50.4427083333333
65228,39,3,1,42,42.2485207100592,44,44.2603550295858,40.5,40.7396449704142
65319,41,1,6,42,42.0249851279001,37,37.022010707912,41,41.0243902439024
64876,37,6,3,43,44.1307523739956,46,47.2096420745069,40.75,41.8215850986121
64550,44,7,6,51,52.290805785124,52,53.3161157024793,47,48.1895661157025
65138,54,7,5,61,62.0250342935528,63,64.0586419753086,57.5,58.4662208504801
65097,41,12,3,53,57.5401546698394,62,67.3111243307555,57.5,62.4256395002974
66572,46,4,3,50,50.3780718336484,51,51.3856332703214,47.5,47.859168241966
65655,45,4,4,49,49.3871604938272,49,49.3871604938272,46.2,46.565037037037
64649,35,9,4,44,46.909387755102,49,52.24,42.2,44.9903673469388
65565,30,5,3,35,35.9722222222222,37,38.0277777777778,32.5,33.4027777777778
64622,25,4,5,29,29.7424,28,28.7168,26,26.6656
64981,41,4,9,45,45.4283164782867,40,40.3807257584771,41.6,41.9959547888162
64419,29,8,2,37,39.8156956004756,43,46.2722948870392,38.3333333333333,41.2504954419342
64761,34,2,3,36,36.1245674740484,35,35.121107266436,34.25,34.3685121107266
65121,48,9,7,57,59.00390625,59,61.07421875,52.5,54.345703125
65873,62,11,6,73,75.297866805411,78,80.455254942768,69.8571428571429,72.0560799762153
65071,46,2,4,48,48.0907372400756,46,46.0869565217391,46.2,46.2873345935728
64519,47,9,6,56,58.0534178361249,59,61.1634223630602,52.1428571428571,54.0548405872082
65572,44,6,5,50,50.9297520661157,51,51.948347107438,46.5,47.3646694214876
65557,43,8,3,51,52.7652785289346,56,57.9383450513791,50,51.7306652244457
64777,42,9,5,51,53.3418367346939,55,57.5255102040816,48,50.2040816326531
64337,23,5,2,28,29.3232514177694,31,32.4650283553875,26.3333333333333,27.5778197857593
64526,35,7,2,42,43.68,47,48.88,42,43.68
65956,50,6,4,56,56.8064,58,58.8352,53,53.7632
66316,47,3,6,50,50.2037120869172,47,47.1914893617021,47.4285714285714,47.6218068938757
65685,41,7,5,48,49.3991671624033,50,51.4574657941701,44.5,45.7971445568114
65714,67,9,6,76,77.3713521942526,79,80.42548451771,72.1428571428571,73.4446106355217
64811,35,5,0,40,40.8163265306122,45,45.9183673469388,45,45.9183673469388
65551,49,5,5,54,54.5622657226156,54,54.5622657226156,50.6666666666667,51.194224628627
65224,34,8,7,42,44.3252595155709,43,45.3806228373702,37.5,39.576124567474
65545,52,14,8,66,70.7840236686391,72,77.2189349112426,62.1111111111111,66.6132478632479
65458,38,4,6,42,42.4653739612188,40,40.4432132963989,38.8571428571429,39.2876929165018
65509,61,13,9,74,77.360924482666,78,81.5425960763236,68.8,71.924751410911
65789,63,7,6,70,70.8641975308642,71,71.8765432098765,66,66.8148148148148
65457,58,13,8,71,74.5668846611177,76,79.8180737217598,66.6666666666667,70.0158541418946
65770,55,5,7,60,60.495867768595,58,58.4793388429752,56.25,56.7148760330578
65758,57,9,6,66,67.6454293628809,69,70.7202216066482,62.1428571428571,63.6921250494658
